Movie_ID,averageRating,numVotes
8736,6.9,53
8737,6.8,87
8738,7.1,1995
8739,5,13
8740,6,161
8741,6.1,14
8742,7.3,47
8743,7.5,8565
8744,6.3,329
8745,7.5,1898
8746,6.8,78
8747,5.7,249
8748,4.7,31
8749,6.4,687
8750,6.5,376
8751,5.8,144
8752,5,15
8753,6.8,1188
8754,4.6,13
8755,7.5,75
8756,6.5,13
8757,6.6,30
8758,5.3,74
8759,7.8,60852
8760,5.4,100
8761,6.5,64
8762,7.1,1263
8763,7.1,53
8764,5.2,26
8765,6,50
8766,5.7,52
8767,6.8,12
8768,6,522
8769,5.9,16
8770,5.9,185
8771,6.4,1143
8772,7.2,1462
8773,6.8,20
8774,6.9,557
8775,5.5,115
8776,6.7,748
8777,6.4,1589
8778,6.1,175
8779,5.3,15
8780,6.4,87
8781,6.6,20
8782,6.8,80
8783,5.8,81
8784,6.9,20
8785,6.3,836
8786,6.6,648
8787,6.7,1737
8788,6.1,64
8789,6.1,23
8790,6.4,71
8791,5.3,38
8792,6.6,13
8793,5.8,45
8794,7.7,202
8795,6.2,12
8796,5.6,140
8797,4,56
8798,5.3,35
8799,5.7,148
8800,6.6,3815
8801,6.7,85
8802,5.9,63
8803,7.5,5682
8804,6.1,106
8805,6.7,82
8806,8,203
8807,7.3,12370
8808,5,15
8809,6.7,370
8810,2.9,20
8811,6.4,267
8812,6.3,103
8813,5.1,19
8814,6.4,1347
8815,6.2,29
8816,6.9,141
8817,6.1,60
8818,6.1,251
8819,7,421
8820,5.5,73
8821,5.7,41
8822,6,29
8823,6.4,50
8824,6.2,458
8825,5.8,2983
8826,6.4,46
8827,6.8,429
8828,4.8,19
8829,5.6,77
8830,7.4,16
8831,6.7,432
8832,6.2,77
8833,6,11
8834,6.2,89
8835,6.2,1866
8836,7.7,8553
8837,6.9,50
8838,4.8,157
8839,6.9,216
8840,5.9,30
8841,6.3,625
8842,5.3,81
8843,6.5,53
8844,5.7,341
8845,6.4,33
8846,6.3,8
8847,5.9,27
8848,6.9,825
8849,6.6,29
8850,6.3,132
8851,5.9,1449
8852,6.4,33
8853,5.7,47
8854,6.7,840
8855,6.3,9
8856,6.3,508
8857,5.6,11
8858,6.1,176
8859,6,64
8860,6.6,477
8861,6.3,101
8862,6.3,81
8863,6.3,214
8864,5.4,22
8865,5.9,21
8866,5.8,93
8867,5.9,85
8868,6.5,16
8869,4.5,23
8870,4.7,15
8871,7.4,2274
8872,4.3,32
8873,5.3,109
8874,6.9,888
8875,5.9,79
8876,6.4,377
8877,5.5,724
8878,6.6,79
8879,5.9,26
8880,5.5,1774
8881,6.9,1609
8882,5.9,17
8883,6.9,32
8884,7,41
8885,5.3,99
8886,5.4,40
8887,6.6,286
8888,5.8,115
8889,6.6,19
8890,6.5,674
8891,4.6,34
8892,6.8,22
8893,7.3,107
8894,6.2,642
8895,7,295
8896,7.1,212
8897,5.6,250
8898,5.2,16
8899,6.3,203
8900,6.2,34
8901,5.5,53
8902,6,418
8903,6.7,207
8904,6.9,333
8905,5.4,48
8906,6.9,3676
8907,5.5,378
8908,6.5,115
8909,6,284
8910,5.8,22
8911,4.7,337
8912,6.3,163
8913,6.7,14
8914,6.2,12
8915,6.9,1401
8916,7.6,36906
8917,5.3,24
8918,6.5,322
8919,7.4,9946
8920,5.5,77
8921,6.2,70
8922,6.9,111
8923,4.2,62
8924,6.9,146
8925,5.5,58
8926,5.3,76
8927,7.1,86
8928,5,204
8929,6.9,77
8930,4.3,58
8931,6.6,65
8932,4.5,18
8933,5.3,47
8934,6.9,3668
8935,6.4,625
8936,6.6,38
8937,7.8,407
8938,7.1,591
8939,3.8,14
8940,7.9,86970
8941,6.8,78
8942,5.9,31
8943,6.2,205
8944,6.8,229
8945,6.5,609
8946,5.4,14
8947,5,102
8948,6.4,19
8949,4.8,10
8950,5.9,48
8951,6.7,40
8952,6.9,200
8953,5.7,49
8954,6.3,28
8955,6.2,230
8956,6.5,26
8957,6.6,1706
8958,7,1777
8959,7.4,4357
8960,6.6,47
8961,6,51
8962,5.2,109
8963,7.1,65
8964,6.9,126
8965,6,28
8966,6.6,35
8967,7.5,1474
8968,7.1,17
8969,6.6,63
8970,6.9,10
8971,5.5,50
8972,6.8,590
8973,6.5,459
8974,7.1,1360
8975,7.2,7411
8976,5.7,278
8977,6.5,68
8978,7,288
8979,6.1,32
8980,5.8,25
8981,7.8,34
8982,6.4,70
8983,6.3,194
8984,6.4,13
8985,4.2,10
8986,6.6,535
8987,6.6,45
8988,6.6,118
8989,6,9
8990,5.7,20
8991,7.6,1507
8992,5.8,91
8993,6.5,22
8994,6.2,178
8995,6.8,76
8996,6.6,421
8997,5.2,562
8998,4.7,83
8999,4.7,59
9000,5.3,34
9001,6.4,134
9002,6.1,24
9003,5.1,46
9004,5.6,238
9005,7.1,1502
9006,4.6,16
9007,6.5,522
9008,6.4,209
9009,7.3,125
9010,5.7,29
9011,6.9,1697
9012,6.4,22
9013,7.2,1457
9014,5.3,21
9015,6.9,19
9016,5.5,306
9017,6,350
9018,6.2,342
9019,6.2,22
9020,6.2,287
9021,6.9,508
9022,6.5,383
9023,5.9,345
9024,6.6,371
9025,6.8,102
9026,7,1465
9027,7.1,1348
9028,5.7,64
9029,6.4,45
9030,6.6,520
9031,6.5,47
9032,6,56
9033,6,24
9034,6.8,31
9035,6.8,114
9036,5.7,8
9037,7.4,95
9038,7,135
9039,6.4,3085
9040,6.2,177
9041,6.2,144
9042,5.9,26
9043,6.4,120
9044,6.1,497
9045,6.5,1430
9046,7.5,275
9047,3.9,14
9048,5.7,24
9049,6.4,37
9050,6.3,130
9051,6.3,24
9052,6,85
9053,6.8,6077
9054,6.4,14
9055,5.1,12
9056,6.3,329
9057,3.1,18
9058,6.5,74
9059,3.9,29
9060,5.6,297
9061,7,888
9062,6.2,898
9063,5.5,696
9064,5.2,32
9065,6,143
9066,5.9,423
9067,5.9,27
9068,6.2,87
9069,6.6,327
9070,6.6,9
9071,5.8,113
9072,7.1,1066
9073,6,611
9074,7.4,630
9075,5,382
9076,6.3,21
9077,6.7,510
9078,5.2,178
9079,6.4,678
9080,6.6,88
9081,7.3,387
9082,5.5,20
9083,5.5,155
9084,6.2,819
9085,6.4,74
9086,6.2,48
9087,6.4,1185
9088,6.5,193
9089,6.5,288
9090,6.6,24
9091,6.1,154
9092,6.5,1484
9093,5.2,53
9094,6.8,1268
9095,5.6,720
9096,5.2,16
9097,6.4,365
9098,6.2,63
9099,4.9,38
9100,5.6,160
9101,5.5,129
9102,6.2,63
9103,6.6,866
9104,6.7,189
9105,5.7,100
9106,7,1669
9107,6.6,1101
9108,7.2,753
9109,5.7,278
9110,6.3,138
9111,5.9,28
9112,5.2,18
9113,8.4,7
9114,7.6,1740
9115,5.7,55
9116,5.9,74
9117,6.2,17
9118,6.6,695
9119,7.7,16
9120,7.2,171
9121,6.6,888
9122,5.2,53
9123,7,4519
9124,6.3,981
9125,6.1,671
9126,6.1,354
9127,4.7,26
9128,7.1,442
9129,7.5,8132
9130,5,20
9131,6.6,851
9132,5.5,49
9133,5.2,38
9134,4.6,10
9135,3.9,28
9136,6.4,19
9137,6.3,39
9138,6.1,346
9139,6,23
9140,5.4,1137
9141,6,194
9142,5.1,94
9143,6.3,49
9144,5.7,491
9145,6.7,722
9146,6.6,222
9147,4.7,37
9148,5.9,20
9149,6.2,31
9150,6.6,246
9151,5.4,1303
9152,6,15
9153,6.5,100
9154,6.9,25
9155,6.3,41
9156,6.1,175
9157,7.1,45
9158,6.9,20
9159,5.2,60
9160,7,318
9161,7.3,11
9162,4.6,21
9163,6.5,347
9164,6.4,927
9165,6.5,677
9166,2.2,15
9167,4.2,96
9168,6.7,41
9169,5.2,421
9170,6.3,6370
9171,5.9,509
9172,6.2,30
9173,2.8,14
9174,5.8,164
9175,5.3,1013
9176,5.5,281
9177,6.1,24
9178,6.1,179
9179,6.9,584
9180,6.7,706
9181,5.3,17
9182,5.8,146
9183,5.8,79
9184,4.3,8
9185,6,10
9186,6.3,32
9187,5.6,208
9188,6.4,173
9189,6.3,18
9190,5.4,72
9191,6.8,77
9192,6.1,30
9193,7.2,19
9194,7.3,2063
9195,6,29
9196,5.6,123
9197,6.5,136
9198,6.9,35
9199,6.3,113
9200,5.6,56
9201,6.3,302
9202,5.4,460
9203,5.6,4895
9204,5.8,187
9205,5.2,108
9206,4.3,12
9207,6.7,42
9208,6.8,820
9209,6.4,21
9210,7.4,178
9211,7.5,9148
9212,7.2,17
9213,5.6,479
9214,7.2,8
9215,5.1,27
9216,6,246
9217,6.8,975
9218,6.9,25
9219,6.1,282
9220,5.8,230
9221,5.7,304
9222,7.1,1650
9223,5.9,65
9224,6.9,477
9225,5.9,65
9226,5.6,1095
9227,4.7,132
9228,6.8,32
9229,6.7,38
9230,6.2,795
9231,6.6,458
9232,6.5,50
9233,6.6,44
9234,6.8,38
9235,6.4,56
9236,7.2,457
9237,6.1,60
9238,4.8,752
9239,5.7,600
9240,6.6,114
9241,5.8,19
9242,6.6,26
9243,6.7,24
9244,6.3,222
9245,5.8,44
9246,6.6,104
9247,7.5,6190
9248,4.9,47
9249,5.3,464
9250,6.4,460
9251,6,105
9252,7,147
9253,5.7,32
9254,5.2,23
9255,6.5,19
9256,6.9,499
9257,5.9,12
9258,6.3,567
9259,5.9,1323
9260,7,968
9261,5.7,358
9262,6.4,141
9263,5.1,71
9264,6.1,84
9265,6.8,951
9266,6.7,733
9267,5,6
9268,5.8,72
9269,8.8,22
9270,7,42
9271,7.1,187
9272,6.9,88
9273,7.5,20
9274,4.3,27
9275,6.3,62
9276,6.9,694
9277,5.1,23
9278,6.3,77
9279,6.8,517
9280,5.6,7
9281,6.9,1381
9282,7.1,639
9283,4.8,10
9284,6.4,16
9285,6.8,58
9286,6.9,855
9287,6.6,59
9288,7,20
9289,5.5,68
9290,5.7,2767
9291,6.6,190
9292,6.4,13
9293,5.5,12
9294,6.9,551
9295,4.9,31
9296,6.5,233
9297,6.1,11
9298,5.8,156
9299,5.8,1562
9300,6.2,10
9301,7.1,59
9302,6.7,115
9303,6.3,27
9304,5.8,14
9305,6.3,77
9306,7,95
9307,7,61
9308,5.5,329
9309,6.1,308
9310,5,15
9311,5,23
9312,5.6,496
9313,6.8,1045
9314,5.7,20
9315,5.6,71
9316,6.3,23
9317,5.4,217
9318,6.5,339
9319,6,414
9320,6.1,259
9321,7.5,2121
9322,7.1,302
9323,6.3,51
9324,6.8,358
9325,6,113
9326,5.8,375
9327,5.5,46
9328,6.4,276
9329,4.4,230
9330,6.5,67
9331,5.6,37
9332,7.3,1227
9333,6.7,504
9334,4.7,546
9335,7.1,42
9336,5.9,24
9337,6.5,1380
9338,7.1,595
9339,6.5,111
9340,5.9,55
9341,4.9,223
9342,6.7,10
9343,7.2,65
9344,6.7,488
9345,8.1,40
9346,7.2,8941
9347,5.1,1063
9348,6.7,14
9349,5.8,81
9350,5.7,152
9351,5.9,332
9352,6.1,24
9353,6.7,34
9354,4.5,134
9355,5.9,317
9356,6.1,439
9357,6.9,40
9358,6.2,484
9359,6.3,13
9360,5.9,115
9361,5.7,129
9362,6.2,313
9363,6.3,9
9364,5,48
9365,6.4,99
9366,5.5,24
9367,5.3,40
9368,7.3,389
9369,7,1355
9370,6,86
9371,5.9,73
9372,5,61
9373,5.8,8
9374,6.3,154
9375,5.2,49
9376,5.2,8
9377,7.8,16535
9378,5,56
9379,6.8,8
9380,7.3,66
9381,7.1,255
9382,6,295
9383,7.1,7140
9384,6.9,131
9385,6.4,996
9386,6.1,322
9387,6.6,13
9388,6,148
9389,5.6,44
9390,8,15
9391,6.6,66
9392,6,50
9393,7,1973
9394,5.4,261
9395,6.2,252
9396,5.9,306
9397,6.3,12
9398,5.9,138
9399,6.1,32
9400,6.3,850
9401,6.3,50
9402,5.7,62
9403,6.6,7
9404,6.5,148
9405,6.6,128
9406,6.1,126
9407,6.2,368
9408,6.5,146
9409,7.1,407
9410,5.9,123
9411,6.9,2087
9412,6.6,67
9413,5.4,135
9414,6.2,1019
9415,5.3,46
9416,6.3,220
9417,4.9,112
9418,6.9,11896
9419,6,671
9420,6.3,53
9421,6,236
9422,5.9,17
9423,6.6,60
9424,5.3,1654
9425,6.6,347
9426,7.1,93
9427,6.2,1176
9428,5.1,95
9429,5.8,151
9430,5.5,90
9431,5.3,22
9432,5.2,12
9433,7.2,2349
9434,6.1,698
9435,6.7,1073
9436,5.9,107
9437,5.2,102
9438,4.8,96
9439,5.1,86
9440,5.7,96
9441,4.9,112
9442,4.7,89
9443,5.3,91
9444,4.9,98
9445,5,170
9446,5.1,88
9447,5.2,95
9448,6.9,411
9449,6.1,337
9450,6.1,51
9451,6.5,90
9452,5.7,190
9453,7.1,250
9454,4.5,44
9455,7,16
9456,5.6,125
9457,6.8,423
9458,7.1,258
9459,7.3,13
9460,6.5,52
9461,6.4,726
9462,6.1,138
9463,5.7,112
9464,6.2,79
9465,4,8
9466,6.9,927
9467,6.4,447
9468,6.6,1293
9469,6.3,672
9470,6.3,1053
9471,6.3,8
9472,6,340
9473,7.1,1353
9474,7.8,11
9475,6.9,2061
9476,7,468
9477,6.8,111
9478,6.5,24
9479,6.9,19
9480,6.5,369
9481,6.1,182
9482,5.9,93
9483,6.1,256
9484,5.7,54
9485,5.5,42
9486,6.3,79
9487,6.6,1133
9488,6.8,4126
9489,6.4,297
9490,6.2,109
9491,5.6,10
9492,5.9,63
9493,5.9,40
9494,7,52
9495,6.1,13
9496,6,44
9497,6.8,12
9498,7.4,2986
9499,7.5,32
9500,4.7,72
9501,7,25
9502,7.3,22
9503,7.1,544
9504,6.3,60
9505,5.7,178
9506,6.5,113
9507,5.9,66
9508,6.3,90
9509,6.3,76
9510,5.9,105
9511,5.7,345
9512,4.2,6
9513,7.2,71
9514,6.1,43
9515,5.8,5
9516,6.1,41
9517,5.7,199
9518,7.1,29
9519,6.3,20
9520,7.1,2201
9521,6.8,257
9522,5.5,25
9523,6,323
9524,5.6,58
9525,6.2,521
9526,6.7,103
9527,6.4,119
9528,6.9,2253
9529,5.8,340
9530,6,324
9531,6.5,170
9532,5.7,78
9533,6.1,217
9534,6.3,189
9535,6.8,20
9536,6.1,55
9537,5.7,163
9538,5.2,27
9539,6.9,505
9540,6.3,56
9541,6.1,38
9542,6.4,38
9543,6.6,33
9544,7,586
9545,6.8,282
9546,4.7,258
9547,5,9
9548,6.1,438
9549,6.3,689
9550,7.1,455
9551,4.3,36
9552,6.1,139
9553,5.7,22
9554,3.3,145
9555,6.5,420
9556,6.8,37
9557,6.7,18
9558,5.8,38
9559,5,39
9560,5.3,82
9561,7.3,48
9562,6.2,25
9563,4,25
9564,6.8,1665
9565,6.5,85
9566,6.7,594
9567,6.5,51
9568,6.4,6
9569,6.9,357
9570,6.6,1815
9571,5.6,15
9572,7.1,39
9573,6.3,8
9574,6.6,20
9575,6.2,40
9576,6.9,11
9577,4.3,60
9578,6.2,46
9579,6.5,21
9580,6.4,571
9581,5.9,192
9582,6.1,262
9583,7.3,202
9584,5.7,34
9585,5.6,752
9586,5.3,39
9587,6.6,837
9588,7,14
9589,5.3,25
9590,6.6,1686
9591,7.3,204
9592,7,17
9593,6.4,1444
9594,6.1,117
9595,6.2,660
9596,7.2,89
9597,5.4,12
9598,6.1,34
9599,7.4,16
9600,5,18
9601,6.1,117
9602,4.3,106
9603,6.5,18
9604,5.2,19
9605,7.9,16
9606,6.5,217
9607,5.9,67
9608,6.8,733
9609,5.9,14
9610,6.8,9
9611,6.1,26
9612,6.6,1077
9613,6.7,69
9614,6.5,594
9615,7.4,8165
9616,6.3,166
9617,6.3,94
9618,6.8,9
9619,5.6,549
9620,4.9,163
9621,3.2,11
9622,5.4,158
9623,6.6,1261
9624,5.5,39
9625,5.9,180
9626,5.5,118
9627,6.3,59
9628,6.2,63
9629,6.6,1146
9630,7.6,1456
9631,5,38
9632,4.7,126
9633,4.7,103
9634,6.7,251
9635,6.1,255
9636,6.6,270
9637,6,110
9638,6,260
9639,5.3,134
9640,5.9,114
9641,7.2,413
9642,4.7,25
9643,7.2,1792
9644,6.5,29
9645,6.2,213
9646,5.2,26
9647,5.2,307
9648,4.9,106
9649,6.8,78
9650,5.5,75
9651,7,1092
9652,6.7,17
9653,7,333
9654,6.5,494
9655,6.7,20
9656,5.6,6
9657,5.8,77
9658,6.6,302
9659,5.2,38
9660,5.9,134
9661,5.7,171
9662,6.3,158
9663,6.3,652
9664,5.5,1217
9665,7.1,820
9666,5.9,90
9667,5.4,18
9668,6.2,13
9669,7,40
9670,5.9,47
9671,5.4,30
9672,6.2,1035
9673,6.7,156
9674,6.6,20
9675,6.4,14
9676,6.3,43
9677,6.9,16
9678,7.2,6
9679,6.5,7
9680,7.2,205
9681,7.8,250
9682,6.9,565
9683,6.9,847
9684,6.4,526
9685,6,178
9686,4.4,6
9687,6.5,18
9688,5.9,39
9689,5.8,181
9690,7.8,7
9691,4.8,59
9692,6,993
9693,6.4,46
9694,6.2,258
9695,7.1,179
9696,6.3,85
9697,5.3,132
9698,4.8,368
9699,6.5,1218
9700,6.1,1085
9701,5.2,150
9702,6.4,44
9703,6,18
9704,6.1,38
9705,6,42
9706,5.8,160
9707,6.1,40
9708,6.2,42
9709,4.9,20
9710,7,32
9711,6.1,70
9712,6.4,420
9713,7.1,12
9714,6.9,13
9715,7.7,52
9716,4.9,34
9717,7.2,14
9718,7.5,5110
9719,5.3,76
9720,5.7,196
9721,6.3,16
9722,4.9,34
9723,4.8,19
9724,5.6,75
9725,5.1,36
9726,6.2,117
9727,7,28
9728,8.1,105801
9729,7.1,5532
9730,5.4,44
9731,6.5,454
9732,7.5,26
9733,4.3,408
9734,6.8,80
9735,6.8,109
9736,5.1,56
9737,5.7,29
9738,6.4,208
9739,6.6,1948
9740,6,217
9741,6,478
9742,6,11
9743,6.2,2337
9744,5.2,16
9745,7,370
9746,7.3,15
9747,6.1,410
9748,5.9,51
9749,6.2,129
9750,6,117
9751,4.3,15
9752,5.9,370
9753,6,479
9754,6.7,548
9755,4.8,137
9756,5.9,775
9757,7,29
9758,6.1,23
9759,6.9,13
9760,4.5,32
9761,4.6,16
9762,6.5,152
9763,6.3,437
9764,6.2,47
9765,6.5,535
9766,5.3,47
9767,7.2,97
9768,6.7,36
9769,4.6,157
9770,6.4,89
9771,5,1065
9772,5.1,18
9773,5.3,111
9774,5.7,14
9775,6.5,70
9776,4.9,19
9777,7,16
9778,5.9,116
9779,5.1,206
9780,5,147
9781,6.7,251
9782,7,12
9783,6.8,18
9784,7,36
9785,3.9,231
9786,6.6,283
9787,5.2,112
9788,6.9,117
9789,6.8,1218
9790,6.2,99
9791,5.1,69
9792,5.1,66
9793,6.6,153
9794,6.8,82
9795,7.2,579
9796,6.2,798
9797,6.9,1322
9798,7,32
9799,7.3,1488
9800,2.7,15
9801,5.9,27
9802,5.9,167
9803,6.4,168
9804,6,97
9805,4.7,246
9806,4.2,206
9807,6,513
9808,6.8,3424
9809,4.2,129
9810,5.7,274
9811,5.2,44
9812,4.9,22
9813,6.4,24
9814,5.5,61
9815,6.1,23
9816,5.6,1276
9817,6.6,514
9818,6.3,281
9819,6.6,28
9820,6.6,81
9821,5.7,24
9822,7.8,222
9823,6.8,45
9824,5.2,53
9825,6.7,19742
9826,6.9,182
9827,5.5,63
9828,5.1,1191
9829,7.2,2219
9830,6.1,64
9831,7,296
9832,6.4,726
9833,6.5,18
9834,6.6,923
9835,6.2,75
9836,7.1,4457
9837,3.7,2560
9838,4.8,30
9839,5,14
9840,6.2,52
9841,6.5,243
9842,5.7,379
9843,6.3,68
9844,7.1,17
9845,7.7,1558
9846,7.6,367
9847,6.9,271
9848,6.1,837
9849,6.2,104
9850,6.7,23
9851,6.5,42
9852,6.6,40
9853,7.6,1383
9854,6.3,747
9855,8,9
9856,6.3,69
9857,5.7,201
9858,7.2,3045
9859,6.2,310
9860,6.2,47
9861,6.1,277
9862,6.5,382
9863,5.5,1063
9864,6.4,305
9865,6.5,94
9866,7.4,190
9867,4.8,103
9868,6.6,21
9869,6.5,28
9870,3.9,38
9871,8.4,1843
9872,6.3,260
9873,5.8,32
9874,5.5,115
9875,5.1,158
9876,5,319
9877,6.4,116
9878,4.8,38
9879,6.4,158
9880,6.1,238
9881,7,404
9882,6.5,85
9883,6.9,21
9884,7.6,44
9885,6.5,909
9886,5.9,234
9887,5.1,194
9888,6.7,756
9889,5.5,276
9890,4.2,41
9891,6.3,47
9892,6,1005
9893,6.7,120
9894,6.6,22
9895,5.4,39
9896,7.9,24
9897,7.4,105
9898,4.5,462
9899,7.1,93
9900,5.5,81
9901,6.9,470
9902,7.1,35
9903,9.3,8
9904,6.7,12
9905,6.6,8
9906,5.9,262
9907,8,139
9908,6.8,43
9909,6.2,121
9910,7.1,260
9911,5.9,105
9912,5.9,123
9913,6.7,611
9914,7,463
9915,7,7
9916,6.4,27
9917,6.9,74
9918,6.3,225
9919,6.5,1060
9920,5.9,67
9921,6,49
9922,7,7665
9923,6.2,105
9924,5.7,137
9925,7.4,1060
9926,7.3,1604
9927,5.6,331
9928,6.5,24
9929,6.2,48
9930,6.3,180
9931,7.4,17
9932,6.6,51
9933,6.4,27
9934,6.7,391
9935,5.7,664
9936,7,42
9937,4.6,49
9938,5.9,52
9939,6.5,55
9940,5.9,1462
9941,7.8,49
9942,6.5,512
9943,7,2040
9944,5.4,193
9945,5.5,31
9946,5.4,15
9947,4.4,25
9948,7.1,29
9949,6.5,1585
9950,6,388
9951,6.9,79
9952,5.4,8
9953,6.2,233
9954,5.8,136
9955,7.1,23
9956,4.6,13
9957,5.6,87
9958,7.3,26
9959,4.2,17
9960,7.4,11
9961,6.4,111
9962,6.5,536
9963,8.1,25
9964,6.8,20
9965,5.8,148
9966,5.7,159
9967,7.4,27
9968,7.3,58
9969,5.8,25
9970,3.8,10
9971,5.3,261
9972,6.9,75
9973,6.7,22
9974,5.3,61
9975,6.4,363
9976,4.8,45
9977,5.7,35
9978,5.9,18
9979,5.9,25
9980,6.9,660
9981,6.9,43
9982,5.6,144
9983,6.5,133
9984,6.6,13
9985,6.2,130
9986,8,7
9987,6.5,47
9988,7,16
9989,6.7,127
9990,6.3,706
9991,7.2,30
9992,6.6,76
9993,5.3,24
9994,4.9,45
9995,7.6,1406
9996,7,65
9997,7.4,266
9998,5.4,38
9999,6.3,114
10000,5.3,1115
10001,2.5,41
10002,5.9,67
10003,5.8,67
10004,6,278
10005,7,282
10006,6.8,70
10007,7.4,19
10008,7,27
10009,5.8,238
10010,5.4,340
10011,5.1,41
10012,5.6,392
10013,6.5,26
10014,6,48
10015,6.4,123
10016,5.4,98
10017,6.3,967
10018,4,30
10019,6.3,652
10020,5.6,53
10021,4.7,325
10022,5.1,11
10023,4,246
10024,5.5,29
10025,3.4,23
10026,6.4,121
10027,6.8,783
10028,6.6,24
10029,4.7,11
10030,6.8,21
10031,6.4,52
10032,6.8,1528
10033,5.4,11
10034,6.9,33
10035,6.2,52
10036,7.5,6831
10037,5.2,388
10038,7.3,4454
10039,6,67
10040,6.9,11
10041,7.4,24
10042,6.1,652
10043,5.6,8
10044,5,10
10045,5.9,123
10046,5.3,140
10047,5.7,190
10048,6.8,212
10049,7.1,52
10050,7.1,127
10051,5.7,169
10052,6.7,351
10053,6,64
10054,5.8,51
10055,5.9,196
10056,7.3,18
10057,5.8,28
10058,6.4,199
10059,5.6,49
10060,7.3,296
10061,5.8,41
10062,7.1,258
10063,6.7,58
10064,6,226
10065,7.4,208
10066,6.9,251
10067,7.3,928
10068,5.2,69
10069,5.1,32
10070,5.8,131
10071,6.7,380
10072,6.7,680
10073,5.3,67
10074,6.5,19
10075,5.8,532
10076,5.9,209
10077,6.9,55
10078,6.9,260
10079,5.3,130
10080,6.4,289
10081,6.8,24
10082,6,68
10083,6.5,64
10084,5.4,830
10085,6.1,22
10086,6.6,419
10087,6.2,549
10088,5.4,552
10089,5.1,1216
10090,5.7,52
10091,5.8,495
10092,4.9,22
10093,6.1,58
10094,5.9,211
10095,5.6,164
10096,7.3,18
10097,6.3,246
10098,6.6,245
10099,6.5,219
10100,5.1,154
10101,6.4,292
10102,5.6,79
10103,7.4,16
10104,6.3,22
10105,5.5,308
10106,7.3,23
10107,4.9,20
10108,5.2,15
10109,6.9,64
10110,5.4,44
10111,6.1,148
10112,4.8,29
10113,7.1,46
10114,7.3,5315
10115,6.2,111
10116,7.8,13
10117,6.2,46
10118,5.7,151
10119,7.6,2223
10120,6.7,78
10121,6.2,132
10122,7.9,30836
10123,4.7,20
10124,6.7,1037
10125,5.4,26
10126,6.1,366
10127,6.6,284
10128,5.5,174
10129,5.4,121
10130,6.1,48
10131,6.5,53
10132,7.4,1017
10133,6.7,17
10134,5.1,73
10135,6.2,46
10136,5.6,283
10137,5.9,30
10138,5.5,45
10139,5.9,81
10140,7.2,1958
10141,5.5,153
10142,5.3,924
10143,4.6,26
10144,6.3,192
10145,7.1,2926
10146,6.5,832
10147,7.2,17641
10148,5.5,55
10149,4.3,7
10150,7.3,6808
10151,6.4,436
10152,6.4,117
10153,6.8,232
10154,6.3,135
10155,5.2,87
10156,4,10
10157,6.8,435
10158,4.6,36
10159,5.1,25
10160,7.7,3232
10161,6.7,7
10162,4.6,12
10163,6.3,15
10164,6.5,565
10165,6.3,94
10166,5.8,383
10167,6.4,125
10168,5.9,93
10169,6.1,122
10170,6.7,169
10171,7.8,9
10172,5.9,216
10173,6.9,1011
10174,4.6,92
10175,6.4,1440
10176,5.7,27
10177,6.6,17
10178,6.8,64
10179,7,40
10180,5.6,312
10181,6.7,64
10182,6,52
10183,5.6,16
10184,7,174
10185,5,78
10186,7,263
10187,6.3,484
10188,6,816
10189,6.3,236
10190,5.9,183
10191,5.9,19
10192,5.2,1003
10193,7.2,18
10194,6.5,69
10195,6.6,425
10196,5.9,67
10197,6.6,15
10198,6,105
10199,4.9,41
10200,5.7,153
10201,6.6,419
10202,5.8,31
10203,7.1,68
10204,7,98
10205,7.3,77
10206,5.3,102
10207,6.6,213
10208,5.7,46
10209,6.1,67
10210,5.8,68
10211,5.3,20
10212,5.6,16
10213,5.3,48
10214,6,68
10215,7,2302
10216,6.1,103
10217,6.6,1054
10218,6.1,57
10219,5.7,15
10220,5.9,515
10221,5.2,41
10222,6.4,206
10223,6.6,683
10224,5.9,435
10225,6.1,7
10226,6.1,24
10227,6.7,47
10228,5.3,29
10229,6.7,170
10230,6.7,40
10231,7.5,1112
10232,5.2,73
10233,5.4,320
10234,6.3,623
10235,6.3,14
10236,6,168
10237,5.6,21
10238,7.6,58451
10239,5.7,95
10240,6.2,110
10241,5.6,92
10242,6.3,328
10243,6.2,92
10244,6.2,17
10245,6,456
10246,6.5,30
10247,5.6,55
10248,6.4,925
10249,5.4,92
10250,6.2,150
10251,6.9,835
10252,5.9,183
10253,6.7,12
10254,5.9,17
10255,5.9,106
10256,6.9,69
10257,6.3,208
10258,6,678
10259,6.9,4285
10260,7.2,8
10261,5.2,164
10262,5.9,11
10263,5.7,11
10264,6.9,23
10265,7.1,10
10266,5.6,123
10267,7,105
10268,3,17
10269,6.6,9
10270,6.7,166
10271,7,5542
10272,6,14
10273,6.6,1825
10274,7,114
10275,6,251
10276,6.5,74
10277,5,52
10278,3.4,18
10279,6.8,191
10280,3.2,19
10281,5.4,166
10282,5.7,190
10283,6.4,22
10284,6.2,43
10285,5.7,231
10286,5.8,263
10287,6.5,69
10288,7.8,3632
10289,6.9,700
10290,6.8,1849
10291,6.4,24
10292,5.3,89
10293,6.1,20
10294,6.4,167
10295,6.5,305
10296,7.4,15
10297,5.9,1169
10298,7.4,307
10299,5.9,76
10300,6,173
10301,6.2,76
10302,6.7,400
10303,5.3,228
10304,7.2,271
10305,5.2,95
10306,5.6,327
